# Directed graph (each unordered pair of nodes is saved once): roadNet-PA.txt 
# Pennsylvania road network
# Nodes: 1088092 Edges: 3083796
# FromNodeId	ToNodeId
48901	48900
794676	796321
949892	948008
215447	193197
408240	408241
912436	912445
623604	623605
874936	874934
321245	317409
947697	947577
161102	161101
710631	710630
618642	618294
1015671	1015669
88508	88510
461531	461527
112872	112864
210901	210898
6803	6801
571183	571182
906740	906564
961281	960554
443065	443061
578126	578523
900463	557833
632099	632097
250159	250160
1010237	1007143
626416	626417
286986	301033
515310	515395
1021933	1021505
1030688	1030690
593043	593044
37627	37614
947440	947363
933641	933647
547808	547797
765561	765562
364041	363969
44764	44785
12255	12256
903983	902891
15305	15306
557348	557347
594741	594739
917605	917606
969416	969418
351556	351557
265813	259556
332430	332432
270703	270705
1030643	1030552
29300	29358
934671	564371
816575	808196
177652	177653
719295	712230
202651	202653
205222	205223
844236	844358
278300	278345
290639	290669
14772	14775
1053818	1053819
1032008	1031924
549322	549324
66000	65325
191010	187997
685651	685130
1014122	1012113
539817	539764
986064	986063
84637	84926
730534	730541
652366	652369
403753	403707
126609	126598
76595	76603
719252	719255
1082009	1082007
724122	724120
840613	840619
660421	660430
295216	295217
173432	173384
456874	456884
225560	225562
337844	337847
651064	651346
229475	229474
454432	454457
481736	481735
894174	894494
613812	614241
293497	293498
685305	685316
480716	480718
421786	421787
956039	956038
509123	509120
728303	728304
740275	740278
138017	138009
511822	511821
808485	814129
514845	515446
512680	512636
832498	832500
497007	496390
714858	714861
366381	364411
766434	766430
98711	98713
782956	782608
308164	308340
761133	761139
604519	604521
222225	222222
180406	180626
590781	590779
729642	729643
371648	371837
164054	164055
187424	187443
303810	303841
515055	515056
608769	608770
812982	812996
392443	392444
193467	193471
141786	141782
22572	22564
919078	919080
860833	860821
730676	730677
427994	427952
262889	267205
369802	381643
738503	738492
375190	375189
364677	360161
46524	46506
1032747	1032758
1007027	1007029
489455	489454
446467	446470
880197	880189
191904	191898
400494	400489
448552	448546
295177	295178
965670	965593
430404	430395
407808	413722
714726	714593
792621	792620
647550	647549
38279	38277
551281	551470
503190	503178
13821	13844
511456	511462
751278	751280
937704	932248
64351	64352
355700	355381
1076840	1076844
126391	126398
1083387	1083361
1031442	1031443
71864	71863
177024	177054
833084	833061
902323	902322
178846	178908
114359	114358
65145	65143
136344	136349
35444	35445
138661	138662
990100	990094
317329	318008
847386	847385
1075890	1075891
1020909	1022547
238171	238176
806180	806230
104471	104336
398701	398395
444464	444465
521181	521168
568852	568848
715366	715783
854853	854850
118750	119413
1027972	1028510
826316	826318
933475	933474
834522	834514
638965	638964
481179	481172
761245	761253
416428	430048
206978	211523
447438	447422
461320	461346
889253	889248
579965	579964
360292	360282
158149	157913
525249	525248
57509	57507
1054304	1054305
1014962	1014965
883950	884235
878333	878343
227470	227265
41846	41841
71766	71755
699655	699656
1084085	1084082
198649	198650
1059482	1056663
852519	852521
189790	189786
680233	680231
287485	603082
66984	66979
285412	285413
777732	763496
632851	632456
113710	117141
1077732	1077752
460191	460522
533882	533870
359675	363191
187594	190986
318251	314413
253932	251974
60668	60670
387561	387575
425543	425542
244183	244182
85828	85741
567285	567288
50310	50311
313775	313774
199803	199802
977516	969535
522748	522230
186520	186519
473041	473065
382420	380913
24850	24849
745958	745960
1039153	1037644
323167	323174
379173	379181
558153	558152
7879	7881
964656	964658
416940	416921
345125	345234
61114	61115
162055	162038
616925	616161
431411	431412
251644	254742
259167	259171
757855	757894
829886	829884
1068061	1067897
153606	153605
248078	248077
938714	934496
578693	578695
537018	537159
811105	811104
1048643	1051151
373427	373086
108022	108019
618796	618794
873345	873344
140128	140112
813128	812522
444462	444461
127426	127484
230358	230022
784680	783837
279994	280270
784404	791369
305909	306018
712392	721192
104204	104216
326172	330497
843676	843675
316422	316425
840463	840461
606061	606060
412632	412656
701931	701853
989768	989770
974760	974745
894955	894951
711844	712363
571669	571668
736328	736325
799964	799963
1043158	1043157
787252	787251
1076171	1076173
787257	787256
243761	243744
1064732	1064733
811895	811747
765667	765659
50469	50454
116876	116881
755749	755756
81336	80894
401860	401863
849658	849656
275970	277113
1030329	1030330
296175	296167
935554	938139
966272	966078
442909	443450
246634	246632
452472	452499
14792	14751
737084	743840
382015	382014
1031536	1031535
105875	105550
412887	412886
1053598	1053676
446643	446279
1080366	1080367
514944	514945
1009106	1008499
68718	68730
387422	387421
698547	698536
213835	211780
974140	973831
81410	81427
806505	805623
961922	961923
624979	626878
718191	718190
818080	818088
159406	159412
550643	550644
410331	410326
946541	946550
426578	426579
53780	53778
1057613	1057622
30804	30807
787745	787817
605626	587644
676189	672799
622300	623256
193346	210947
444684	444682
456505	456485
872992	873160
220330	220331
416983	416971
623759	623745
883828	883832
598234	598225
827386	827380
943613	948756
670461	670534
14642	14560
469548	470753
550905	549944
209078	209116
503485	503480
77804	77805
241485	241483
961436	961295
201560	201526
737358	736662
482782	482783
650512	650516
360169	360161
549195	549428
48285	48656
201642	201643
500091	500090
362907	362317
222181	223096
41843	41453
1018571	1018591
760586	760593
500722	500889
4244	4364
1036070	1036069
42951	42962
368222	367952
1024027	1024053
850220	850325
662526	662529
547896	547893
798258	798260
96131	107904
438942	438015
765167	765168
371631	371632
510167	510223
600719	600721
1011593	1005773
943892	943890
793628	793637
45892	45895
572759	571373
1054063	1054064
426435	426433
1037178	1037179
660277	661012
954687	954720
472239	474141
966739	966652
773989	773982
762285	762266
410640	410642
401226	401219
598076	598077
715159	715158
1046175	1053044
214077	214078
217155	217154
693235	693234
835251	835246
328483	328484
602256	602249
37048	37103
473343	473911
574957	574691
358627	358630
600449	600464
686136	686131
742962	747273
720793	720795
821208	821385
14823	14957
387655	387654
292917	292913
837063	839890
506204	506205
683323	683324
509942	509940
1007799	1007220
141926	141925
454368	454365
1025409	1025408
973110	973117
962041	962090
735889	735885
974748	974749
371477	375326
91710	91709
1005569	1005570
983114	983116
976862	977064
643574	643567
738706	738628
110672	110663
328624	328628
6761	6769
216608	211667
57310	57331
505508	505509
389170	389171
421551	421416
686235	696325
139427	130867
194913	194909
1063394	1071916
222989	222990
912532	912533
997232	997230
69561	69571
327899	327898
841829	854246
82586	82587
852942	852960
638220	638767
400451	400453
648561	648568
184793	174686
1010312	1010310
6047	6045
148605	148603
292045	308296
656760	656714
375999	376000
115710	116566
138137	138136
260969	260951
239186	239199
519313	519433
354775	354776
74136	74135
1079091	1079169
705878	705888
914093	914084
43238	43235
382827	382803
783807	783808
939814	940168
889937	889653
844373	844374
530251	530252
688424	688483
1032514	1032519
120328	119633
541852	541850
641517	641518
70187	70024
1005601	1005600
69134	69138
833828	833609
136959	136957
722511	722512
752743	756550
424330	424331
649937	649347
32309	32311
879050	878779
906318	906317
822243	822244
648735	648736
174504	179920
463091	463090
815725	815700
515757	515759
686425	686422
923182	924237
956280	956281
69718	69716
557065	557058
772723	772704
18439	18437
274691	274398
672384	672386
226579	226593
99298	99276
541163	541164
71840	71834
574775	574776
328709	328710
653795	653796
307601	307598
546055	545735
639348	639426
352970	353114
353612	353613
602271	602272
565387	565388
357741	357583
592829	592792
847233	847236
659819	676634
154941	151398
193031	193045
292903	287789
246277	246271
954612	954613
823986	823997
982118	982109
893481	894007
1015468	1015453
1068161	1067809
46100	46102
484137	484130
25702	25689
698868	699156
419176	419266
855152	855153
244677	244658
712012	714705
255712	255713
450596	450597
994793	994792
1016494	1016492
556635	554061
208406	208534
942187	942188
797212	797213
922860	922855
67197	76261
716151	716152
948038	948037
841522	841503
339104	338787
136783	136782
493631	493650
1008025	1008288
30024	30068
17437	17401
183026	183038
552407	552405
204942	204927
398700	398018
818474	818480
350330	350347
106617	106625
475278	475141
125526	125522
136921	136917
314069	314001
563528	563530
463980	463521
286949	286934
606606	606529
671514	671513
961186	960125
282272	278262
512353	509199
493275	493274
924040	924038
982189	982206
690809	690818
161490	161484
219253	219258
621025	621023
446358	446389
642623	642622
169477	169479
484100	484092
316391	316388
1003434	1003436
658244	658242
898689	899471
460589	460617
66381	66376
1042511	1042510
1054030	1054011
972027	972025
138055	143199
122102	122103
879486	879479
316636	316633
671291	671290
833770	833769
985609	985591
480424	461763
629259	589665
724094	724096
652084	638915
196157	196158
21731	21733
886663	886693
467838	478651
329837	330779
554468	554625
1051770	1034818
39459	39460
456991	456989
390311	390305
744838	744839
51574	51847
275974	281625
66949	76353
539582	538773
345062	345030
993147	993167
60979	60978
469013	468715
426919	426920
218545	218546
1085351	1085350
466314	466303
132660	132664
579382	575531
443958	444170
295701	295702
709356	709353
685420	685428
853351	853357
428068	428067
121039	121040
903226	903245
991654	991655
279924	280224
488892	488895
832634	832648
386522	386558
795700	795701
671505	671504
763392	763389
342960	342815
8088	8067
406618	403174
658585	658584
1005818	1005878
928085	927982
197040	196623
809986	809371
74606	74548
106168	106163
900887	900889
637890	637891
153518	153512
119047	122281
1003785	1003784
230005	224203
562963	562962
831448	831414
55264	55265
375456	375705
243912	244215
492704	492703
107786	105149
980689	980651
671489	677949
499189	499191
900608	905091
960139	960160
28475	28319
408212	414734
294260	294261
873618	873607
312792	312722
435480	435734
89125	89127
443170	443169
251079	252852
601569	601568
590652	590552
330859	334848
1077690	1077692
908327	908326
833718	833720
287484	287485
198613	198618
546401	546452
232951	232946
196502	196481
142770	138702
508192	508193
131584	136550
590521	590519
59569	59570
369456	371739
495124	495116
135128	134364
709110	710731
